pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,nacttors,ninacttors,PDB
2.3000,56.0236,791.1844,8.9142,32.4915,3.6043,2.0000,1.0000,3pcg
6.6400,163.6713,2176.6216,7.5269,6.0494,10.2861,8.0000,7.0000,3zy5
11.1000,114.2341,2127.0674,3.8812,68.0387,5.3605,12.0000,3.0000,1d4y
4.4400,97.7781,1350.3657,2.8917,56.8751,2.9154,0.0000,0.0000,1k2v
3.4300,83.8347,1147.8889,3.4425,2.3690,6.5793,2.0000,4.0000,1kti
4.4900,125.9922,1540.3689,8.1272,8.9389,11.0664,6.0000,2.0000,1o7o
5.1900,123.3442,1895.9558,4.7848,20.5554,6.0461,9.0000,11.0000,1ogg
6.0000,77.0444,1002.2150,6.0981,5.4661,6.4169,5.0000,1.0000,1xgj
4.5200,99.4004,1122.2346,4.5154,0.0000,6.4824,3.0000,4.0000,1z4n
8.0200,113.1482,1389.9321,7.9826,21.8948,9.0928,4.0000,4.0000,2cet
3.0600,71.2497,1156.2214,3.7610,20.4134,3.8362,11.0000,1.0000,2jfh
3.6000,48.3607,752.1581,0.9455,15.0949,1.1035,1.0000,1.0000,2xdk
9.1900,164.1378,2785.2195,8.7450,85.6683,5.7904,17.0000,1.0000,2xy9
8.3600,152.1173,2015.9603,3.5726,61.4090,4.1162,7.0000,1.0000,3kek
8.0000,60.4936,872.3627,5.1716,0.0000,8.4607,1.0000,5.0000,9abp
7.6400,86.8884,1311.8369,4.5667,9.6609,5.6260,4.0000,3.0000,1c1v
10.5200,54.8390,1075.1854,3.8585,31.9718,1.5138,6.0000,2.0000,1if7
7.8200,142.0459,1826.2059,7.7788,28.3013,13.5110,13.0000,4.0000,1njs
9.9200,153.5378,2500.5857,9.9249,75.4577,8.1966,21.0000,4.0000,1zsf
5.4100,98.0656,1396.6628,6.8262,28.2761,8.5026,4.0000,4.0000,2j47
9.4000,88.6640,1990.1075,3.5344,96.1319,5.4310,5.0000,7.0000,2o4r
5.8600,63.9863,611.0361,11.4833,12.0966,0.0000,2.0000,0.0000,2v6n
7.9600,63.9199,783.1035,4.8239,16.3468,2.5254,3.0000,2.0000,2x8z
6.7400,85.9248,1597.7284,6.7117,31.5206,6.8757,12.0000,1.0000,2x91
3.1000,65.9321,1041.6355,1.1455,14.2258,1.1429,4.0000,4.0000,2xdl
6.2500,97.3764,1306.7139,5.1859,32.5463,6.7513,7.0000,1.0000,2zdn
3.3700,40.7058,819.4520,1.6149,3.3140,2.0100,3.0000,2.0000,3d8z
6.9600,147.7594,1640.0803,10.4332,25.0204,9.7392,8.0000,2.0000,3exe
2.7000,30.3113,596.1196,3.7466,11.7577,0.6211,3.0000,1.0000,3gk2
7.2000,98.9803,1591.7019,6.8751,9.4992,3.7623,11.0000,3.0000,3k2f
5.2200,132.6071,1613.4292,5.6852,23.6011,4.0020,8.0000,0.0000,3lq4
3.6200,47.0534,716.8582,5.1564,25.9974,3.8295,1.0000,1.0000,3pcc
6.4700,45.1331,579.1083,2.2658,8.1306,1.6421,1.0000,1.0000,3s78
7.7000,212.5714,2687.5278,13.7635,17.3174,17.4540,16.0000,5.0000,4tmk
7.4700,215.0108,2770.8872,11.3483,17.5842,12.9779,17.0000,3.0000,5tmp
8.3800,102.7340,1542.8542,2.0833,42.1760,2.3695,8.0000,1.0000,1mu6
4.2200,71.8489,993.4368,5.9049,3.4033,6.7794,5.0000,5.0000,1pzi
3.6900,79.1619,1153.9165,9.2067,5.7964,3.7225,2.0000,3.0000,2a8g
4.2300,67.8224,902.3752,5.6254,10.8870,6.8951,0.0000,4.0000,2jkp
8.0000,45.2605,745.2317,1.5042,1.0000,2.4012,2.0000,5.0000,2z8e
6.2700,85.3760,1488.6774,3.9061,2.0079,6.4576,7.0000,9.0000,3rx5
5.6500,95.1553,1391.2144,11.3943,24.6101,2.3169,11.0000,0.0000,3sn8
6.7000,115.0410,1530.0529,15.5878,30.1007,10.4792,20.0000,1.0000,1a09
4.3000,85.6817,1306.8168,4.7111,20.4932,3.5947,12.0000,3.0000,1a30
9.7000,137.9523,2545.8303,4.0712,76.5300,4.7458,11.0000,3.0000,1a7x
7.8500,141.4093,2738.4910,7.0474,61.3570,7.0264,28.0000,7.0000,1a94
6.6000,145.6684,2108.1704,17.1011,59.8502,6.1495,11.0000,1.0000,1ad8
3.9200,48.2684,649.0425,3.0966,40.4877,4.1282,3.0000,0.0000,1ahx
7.7200,141.3814,2269.5188,5.3333,85.7294,6.2019,10.0000,2.0000,1ajv
7.9100,120.0436,2172.0176,3.2337,74.3122,5.2153,10.0000,2.0000,1ajx
11.5900,191.2674,1660.6255,16.5735,24.1469,14.6987,7.0000,3.0000,1akv
3.9000,13.3911,303.6917,1.3650,0.0000,1.0000,2.0000,1.0000,1avn
7.1200,124.0091,1600.4434,7.7154,15.2382,10.4507,14.0000,4.0000,1b05
3.7300,98.3353,1037.2051,7.6422,0.0000,8.7223,4.0000,3.0000,1b2m
6.6000,104.2166,1834.2919,8.5737,0.0000,10.9831,8.0000,3.0000,1b38
6.7000,127.4592,1727.1128,7.3400,33.8513,11.0420,15.0000,5.0000,1b3g
6.2100,137.3792,1941.9977,6.9893,40.4583,9.9408,15.0000,3.0000,1b3h
5.8900,107.0383,1418.9590,6.4785,14.8660,10.7720,13.0000,3.0000,1b3l
4.8100,83.6040,1224.8075,4.3475,0.0000,8.0617,4.0000,4.0000,1b4d
8.5200,120.9893,2421.3174,4.9860,74.3232,6.4486,13.0000,7.0000,1b6p
8.0200,131.9391,1760.4229,7.4103,34.4988,10.5699,16.0000,4.0000,1b7h
10.5200,104.4129,1356.3252,4.1712,2.6446,6.5442,2.0000,4.0000,1b8n
7.8500,117.4796,1648.2742,3.8789,46.8743,2.9603,6.0000,0.0000,1b8y
3.2800,61.6900,865.7314,0.6354,11.1526,0.7476,0.0000,1.0000,1bcu
3.8400,65.5412,483.8948,1.7600,8.9573,0.0000,0.0000,0.0000,1bky
7.5200,58.1699,1167.0173,3.0513,58.7071,0.9451,4.0000,0.0000,1bm7
4.4000,42.2364,617.4602,3.7444,0.0000,5.2419,6.0000,3.0000,1btn
9.3000,184.2503,2650.3530,5.2328,104.2702,7.5935,12.0000,2.0000,1bv7
9.9600,175.3362,2677.6121,6.4058,90.9925,9.0688,12.0000,2.0000,1bv9
8.3400,139.9688,1571.7823,11.4343,6.8051,15.8026,4.0000,2.0000,1bzy
9.5200,181.6360,1672.4481,12.9364,24.0066,14.0264,7.0000,3.0000,1c7f
6.3500,67.7116,1039.5530,5.6390,29.3628,5.8067,5.0000,0.0000,1cbx
7.7200,65.0110,1093.4546,3.5719,21.5180,1.7604,12.0000,2.0000,1cnw
6.1700,109.0455,1560.9956,3.8282,103.8429,0.9287,7.0000,1.0000,1d6v
5.9600,120.3412,1840.7372,9.0075,47.9922,2.8098,7.0000,0.0000,1d6w
9.5500,125.1344,2153.0244,3.7168,89.6772,5.3728,8.0000,4.0000,1dmp
6.8200,78.6909,742.2603,6.1227,0.0000,9.9407,0.0000,4.0000,1drk
4.3400,43.5225,1217.6675,2.3996,39.8062,1.0000,4.0000,5.0000,1e3v
4.1200,77.7959,1390.9918,20.4558,32.8861,7.5500,4.0000,5.0000,1e55
7.8200,102.6138,1515.8208,17.8381,15.5053,8.2990,9.0000,2.0000,1eat
6.0100,137.0817,1419.3281,8.4386,40.0635,6.7202,7.0000,1.0000,1eb2
10.0000,142.5387,2694.8606,6.3074,80.2438,9.1025,19.0000,8.0000,1ec2
3.1000,83.9321,1018.8129,9.6514,0.0000,10.6347,4.0000,4.0000,1ec9
3.0000,82.7170,1023.5984,14.1028,0.7759,10.0302,5.0000,3.0000,1ecq
4.7900,112.7583,2000.6732,5.3155,64.5159,7.4123,19.0000,2.0000,1eed
5.7000,60.1096,672.7029,5.8830,0.0000,8.1472,3.0000,0.0000,1egh
6.3600,93.8676,1409.5258,3.7539,43.9953,3.6898,10.0000,3.0000,1ela
6.7000,108.9211,1501.4231,13.8565,52.9598,3.7028,9.0000,1.0000,1eld
6.8500,96.6909,1289.2454,3.0422,35.1913,2.4251,8.0000,3.0000,1ele
7.9600,141.7577,2118.9417,7.0906,53.7769,9.6780,15.0000,4.0000,1epo
6.5200,108.8470,1742.7856,3.6636,75.2273,1.8594,9.0000,2.0000,1esz
3.2200,32.6198,303.2839,5.8153,0.0000,0.5953,1.0000,1.0000,1ew9
4.6200,73.8860,1426.2892,1.8273,48.8653,0.7257,9.0000,0.0000,1f4f
1.2800,26.2692,428.5943,0.1514,0.0000,0.3894,2.0000,4.0000,1f9g
6.5900,187.9067,2887.3220,11.7895,103.8382,11.0236,22.0000,6.0000,1fiv
8.0000,76.6282,1322.9760,2.2793,67.6973,2.4556,10.0000,3.0000,1fkg
6.8500,129.2952,1734.4631,5.2697,54.7947,3.1966,13.0000,3.0000,1g30
5.7000,192.7961,2391.4226,12.4742,5.3198,15.5027,9.0000,5.0000,1g9r
1.8000,40.3059,889.3386,2.0207,2.4119,1.6780,4.0000,7.0000,1ga8
12.0000,124.0520,1963.5020,6.3498,14.4651,12.0416,9.0000,13.0000,1gah
9.8000,66.0478,1195.0326,11.9994,21.8479,1.4669,8.0000,0.0000,1h1b
8.2200,66.1239,1001.5259,5.5689,19.4505,7.8083,7.0000,2.0000,1h1d
5.2200,29.3742,559.1517,2.6283,0.0000,3.4561,6.0000,1.0000,1h1h
8.2200,95.3053,1556.1018,3.4647,22.1759,3.6084,6.0000,1.0000,1h1s
4.9200,35.4129,497.9457,3.9974,0.0000,5.5122,3.0000,4.0000,1h4n
11.2600,121.4017,2169.7781,4.5576,46.5198,4.2383,14.0000,5.0000,1hpx
3.0000,29.3196,556.6985,1.5384,1.3609,3.2935,4.0000,2.0000,1hqg
9.4200,125.7422,2318.1567,3.4430,77.4215,5.1633,12.0000,2.0000,1hsg
11.4000,152.3597,2535.7415,4.9513,82.2111,6.6903,19.0000,7.0000,1hvj
6.4100,70.6784,655.1783,2.0085,2.2036,2.6024,0.0000,0.0000,1i80
7.1000,106.3162,1505.4689,16.7013,34.1468,9.1230,14.0000,1.0000,1iau
7.4100,66.1831,749.8219,8.9936,0.0000,12.6771,3.0000,1.0000,1ik4
8.3900,112.9409,2063.3899,4.7109,69.8752,5.4252,23.0000,3.0000,1it6
6.1900,65.2856,1079.3407,6.2330,25.2847,8.1789,5.0000,1.0000,1iy7
6.4700,90.8681,988.5550,7.4561,6.4534,10.0587,2.0000,4.0000,1j01
3.8400,65.1512,602.6994,2.1180,6.5371,3.3366,1.0000,1.0000,1j15
5.2200,136.8049,1568.6741,2.9369,41.6261,0.0000,4.0000,0.0000,1j17
6.0000,156.3606,1981.8373,19.8855,60.7938,3.6644,16.0000,8.0000,1jq8
8.7000,157.7730,1836.3833,14.4785,61.7038,18.0587,19.0000,2.0000,1jyq
6.8200,89.1304,1540.6918,4.9186,14.9078,6.4983,12.0000,5.0000,1k1n
6.9200,130.0584,2421.2244,4.7058,72.1250,4.5540,12.0000,6.0000,1k6v
6.5200,106.6546,1292.5085,4.2487,0.0000,6.8074,2.0000,5.0000,1k9s
7.3500,122.2475,1418.5596,17.0053,21.4906,5.9261,10.0000,3.0000,1ke2
5.1000,74.5220,912.3006,5.0731,32.5794,3.4111,1.0000,2.0000,1kmy
4.0400,37.7432,541.0239,0.7389,43.2867,0.9288,0.0000,1.0000,1li2
3.8000,28.3980,472.0526,1.2751,22.7046,0.5436,0.0000,1.0000,1li6
7.0900,171.5727,1832.4564,7.4544,48.7990,2.8450,10.0000,4.0000,1lpg
3.8900,109.2103,1518.5833,9.6735,11.3357,10.8304,6.0000,3.0000,1m0q
6.1100,75.4481,1231.4104,2.7895,54.9978,2.9888,1.0000,2.0000,1m2p
4.1700,60.8997,801.6507,14.2015,31.7698,6.9274,2.0000,1.0000,1mns
3.9600,110.4920,1410.7770,5.4383,13.0798,6.1897,5.0000,2.0000,1mrs
9.7000,129.6656,2090.1562,5.7255,59.7543,5.3090,8.0000,8.0000,1mrw
7.2600,137.1486,2072.6460,6.3915,72.0553,5.2102,8.0000,8.0000,1mrx
10.4800,155.0481,2326.8755,6.4254,86.1028,5.2810,9.0000,6.0000,1msm
9.0900,152.2272,2238.5950,5.6951,91.6189,4.8724,9.0000,6.0000,1msn
9.0000,109.2646,1611.8400,1.8560,46.9557,1.9436,8.0000,2.0000,1mu8
8.6400,104.3246,1595.1268,3.1201,48.2461,2.8339,8.0000,0.0000,1mue
7.4500,122.4386,1271.8944,6.9101,63.5489,4.6432,2.0000,1.0000,1n0s
6.1200,123.6163,1408.4690,6.8032,8.4199,5.5510,3.0000,4.0000,1nc1
5.2300,80.4212,1072.2628,4.2732,52.7494,2.5719,6.0000,1.0000,1ndw
6.1700,93.0615,1293.2141,4.3998,46.1689,2.7122,6.0000,1.0000,1ndy
8.1100,139.5796,2045.2192,8.3622,46.6488,2.4692,10.0000,2.0000,1ndz
5.6600,61.5742,1108.9760,2.1058,46.6458,1.8319,8.0000,0.0000,1nhu
7.8900,116.1943,1654.7052,11.9514,20.4853,3.5661,12.0000,0.0000,1npz
8.8900,120.1339,1694.0925,3.5802,55.6150,4.0056,1.0000,0.0000,1nt1
8.2500,110.8168,1896.4019,4.0753,63.8518,4.4186,3.0000,4.0000,1nvq
9.5700,94.7827,1595.6143,4.9336,40.6053,6.3102,12.0000,1.0000,1o86
8.1000,161.8922,2660.7571,12.6385,82.0914,10.9120,20.0000,7.0000,1ody
6.0900,43.8495,1050.7179,2.3136,55.3110,2.0000,0.0000,2.0000,1ogx
9.4600,89.5414,1246.7423,13.6013,22.4023,7.9604,8.0000,2.0000,1p01
7.1700,76.3885,1050.0112,14.7074,16.9165,8.7274,6.0000,3.0000,1p02
4.8900,85.4393,935.4724,7.8414,15.1729,7.8892,3.0000,3.0000,1p1q
2.9400,99.5553,1489.4237,5.5576,26.6795,6.1222,20.0000,0.0000,1p6d
4.6000,82.6415,887.9659,7.3825,19.9094,7.9869,3.0000,1.0000,1pa9
9.4000,82.4069,1380.5651,3.4645,43.4005,1.0000,4.0000,1.0000,1pme
9.8200,113.5236,1574.5857,8.4700,0.0000,11.7836,5.0000,2.0000,1pvn
6.4100,94.0482,1571.4080,5.4415,54.9212,1.8378,4.0000,1.0000,1pye
4.7600,51.0047,1172.3870,2.4456,23.8943,1.9303,3.0000,2.0000,1q8t
7.3200,103.9307,1439.0896,6.0292,53.0278,5.7523,11.0000,3.0000,1qf1
8.0000,124.2231,1601.1886,9.2280,40.7874,11.8769,12.0000,2.0000,1qin
6.3800,117.5504,1933.3784,7.1905,39.9010,9.5626,29.0000,3.0000,1qja
6.3800,101.6119,1903.5148,8.8301,26.6792,13.6749,26.0000,3.0000,1qjb
5.8200,180.0153,2944.3130,11.6810,0.0000,15.8678,13.0000,17.0000,1qm5
6.7200,65.0252,1355.1143,0.5563,81.4517,0.0000,5.0000,6.0000,1rbp
4.4300,68.8921,867.5730,5.4792,0.0000,3.0607,4.0000,3.0000,1rgl
6.4600,80.6222,1143.1625,1.8272,49.1283,0.8326,4.0000,1.0000,1ro6
3.2100,89.2926,1218.9658,4.1659,0.0000,4.1426,6.0000,3.0000,1s5z
9.2100,103.1769,1434.6224,3.8121,8.7722,4.3930,6.0000,2.0000,1sqa
7.6800,95.1915,1375.3733,2.7788,54.1717,3.6591,10.0000,0.0000,1t4v
6.1900,132.9807,1379.2301,9.8244,0.0000,15.8797,6.0000,2.0000,1tpz
7.7400,92.7131,1252.0204,8.7209,49.8010,9.4766,8.0000,4.0000,1txr
9.7000,118.5460,1769.4729,19.8683,18.2586,11.5994,10.0000,2.0000,1tyn
7.8000,106.4754,1921.2786,4.3310,4.3479,5.4742,14.0000,2.0000,1u1b
5.2200,101.3633,1227.7606,6.6472,0.0000,9.0957,6.0000,3.0000,1ucn
3.0500,78.6928,863.8568,7.8438,0.0000,10.2275,6.0000,2.0000,1uj5
6.4000,70.6310,641.8117,4.3021,26.0790,5.8635,3.0000,3.0000,1usk
6.8900,74.7438,755.9409,5.7321,4.4869,8.1078,1.0000,3.0000,1uz1
3.9400,144.9722,1556.2836,7.5543,26.8034,9.2195,8.0000,3.0000,1v1m
6.1900,136.0508,1536.6969,1.5101,41.8604,0.0000,4.0000,0.0000,1v2k
7.7000,117.8628,1607.2291,7.1632,9.5450,9.2139,12.0000,3.0000,1vja
7.5500,106.8180,1409.7627,15.7514,3.5962,11.0444,14.0000,1.0000,1w10
8.2200,118.9461,1583.9131,8.8248,9.8888,10.3793,11.0000,3.0000,1w11
8.7000,115.0583,1618.0114,6.4064,9.8818,10.4423,11.0000,2.0000,1w13
5.0000,56.8324,609.8275,3.3818,0.0000,4.9251,4.0000,1.0000,1w2h
6.3200,72.7553,687.0129,5.5384,0.0000,8.5197,1.0000,3.0000,1w3j
6.3400,106.0058,1511.0057,6.2561,41.6432,6.0031,8.0000,3.0000,1w9v
3.7000,80.1406,942.4874,6.5861,41.7886,5.4293,5.0000,0.0000,1wht
9.5500,97.2538,1370.1979,6.9972,31.9712,9.8744,11.0000,4.0000,1ws1
8.2700,159.1837,2014.2271,11.6700,0.0000,15.5603,8.0000,3.0000,1wuq
7.1200,149.3487,2561.8467,10.8046,5.4513,16.4159,12.0000,17.0000,1xd0
9.4800,119.7287,1964.0811,4.8168,61.3995,3.0000,4.0000,3.0000,1xjd
6.8500,62.7234,508.1970,5.4612,0.0000,8.1190,2.0000,2.0000,1xt8
4.9200,52.1556,810.6389,1.5827,43.2435,0.0000,6.0000,1.0000,1y2f
4.8200,147.9339,2548.5571,11.1703,7.3573,11.2634,10.0000,9.0000,1y3p
7.2400,56.0698,679.1617,1.3770,9.1492,0.9465,0.0000,1.0000,1y4z
8.1400,134.2353,1743.5356,2.6849,88.1188,2.5382,5.0000,0.0000,1yqj
5.3000,63.2238,676.3878,270.7290,9.9102,8.7120,5.0000,2.0000,1yxd
3.2200,65.9344,940.5838,5.6191,6.3320,2.3233,4.0000,3.0000,1zc9
7.6800,78.6493,931.3386,3.2775,60.7807,2.0000,4.0000,4.0000,1ze8
7.0000,81.8939,1436.6984,6.2306,0.0000,9.9522,10.0000,14.0000,1zls
0.6000,58.3024,719.0588,3.3425,4.8968,3.3180,2.0000,1.0000,1zsb
9.3200,142.0981,2489.9717,6.5337,78.3936,7.7713,18.0000,9.0000,2aqu
3.6400,76.4607,974.0309,3.3508,19.7003,4.2190,4.0000,0.0000,2azr
4.7700,72.4071,616.3978,2.2824,0.0000,1.8773,2.0000,3.0000,2b4l
3.6000,46.7054,839.9945,4.3244,4.2765,4.3287,9.0000,1.0000,2bgr
5.1400,82.7315,1433.1246,1.5417,37.3751,0.7581,5.0000,3.0000,2br1
4.0400,63.0449,1166.7455,3.1966,0.0000,3.8777,6.0000,2.0000,2c02
4.1100,85.7620,1529.2982,10.5578,12.9683,10.2914,31.0000,4.0000,2c1n
5.4000,84.2525,1362.4292,1.2295,48.3585,1.4963,5.0000,1.0000,2c1p
6.1400,83.8948,1028.3109,4.2188,13.7497,5.9343,6.0000,0.0000,2c97
6.9200,82.3279,1231.8058,2.9847,70.5567,2.7874,5.0000,1.0000,2d3u
4.7700,34.0165,384.8734,4.1028,0.0000,6.6392,1.0000,0.0000,2dua
4.7400,98.2354,1235.4259,3.1968,0.0000,5.2176,6.0000,2.0000,2e2p
5.8900,77.2097,864.0742,7.9420,1.0000,8.7667,2.0000,0.0000,2eg7
7.2200,155.2207,2804.7349,7.6450,66.5816,7.1367,29.0000,2.0000,2er6
4.3600,24.8893,472.2557,3.0757,0.1976,1.6165,3.0000,1.0000,2ez7
9.1800,148.4607,2408.6262,6.2910,87.0486,5.6720,13.0000,4.0000,2fgu
2.9200,44.5877,830.8843,3.6708,0.0000,8.1147,5.0000,3.0000,2fkf
3.9600,60.0014,670.5394,2.9780,4.8517,3.0968,0.0000,1.0000,2fpz
6.0600,74.9526,1280.8704,3.8333,14.6484,2.7595,6.0000,4.0000,2fxs
8.1700,104.1770,1319.9360,15.0342,41.4922,4.2717,7.0000,0.0000,2g63
6.5000,101.3015,1416.5938,2.7475,49.2714,1.0000,3.0000,0.0000,2g72
3.5900,78.8749,1301.6108,5.9293,0.0000,4.9976,4.0000,2.0000,2gsu
7.9100,121.1162,1727.9579,18.2813,18.9800,12.7002,18.0000,1.0000,2h5j
3.8000,68.7139,850.4099,3.1153,7.8871,4.0518,4.0000,0.0000,2hb1
4.5900,138.0594,2277.0166,8.5276,6.3595,12.1516,11.0000,7.0000,2ihj
8.4900,107.5157,1525.0696,5.6022,50.8287,2.3674,0.0000,1.0000,2ihq
1.6200,28.8604,497.6151,4.4420,0.0000,2.0000,1.0000,0.0000,2it4
8.2000,111.2832,1744.8644,4.8180,49.9434,4.6628,6.0000,2.0000,2jds
4.6800,88.3805,1278.5377,8.1059,0.0000,12.1839,5.0000,3.0000,2nsl
7.8200,160.4438,2216.4500,5.5270,86.9782,6.9498,12.0000,3.0000,2o4n
7.5500,74.0303,1202.2632,3.8091,24.4474,1.1718,5.0000,2.0000,2oi0
5.6400,75.4081,1272.1775,2.6450,36.4631,3.0092,3.0000,2.0000,2ojg
7.9200,78.4576,1279.3169,0.8350,51.4564,0.7831,5.0000,2.0000,2ovv
7.8900,151.6053,2003.5078,9.1024,60.6706,4.7892,11.0000,0.0000,2ovz
6.4800,121.3448,2117.5830,3.9138,54.7533,4.1821,12.0000,0.0000,2oz5
6.4400,96.9096,1494.6486,2.0022,27.7800,1.4280,5.0000,0.0000,2pvm
9.4600,121.1025,1734.4589,4.9849,45.2635,3.0249,4.0000,0.0000,2pvn
7.2200,122.9565,1970.0808,14.7315,70.0901,4.5994,15.0000,1.0000,2q3z
5.4400,139.5404,2153.5635,12.1218,29.2914,5.2922,19.0000,6.0000,2q6f
3.0000,29.2718,426.6660,2.3894,5.6768,0.6983,1.0000,0.0000,2q8h
3.9900,170.9714,2093.0854,10.7151,64.6859,14.0741,37.0000,2.0000,2q8y
5.1900,40.1516,560.2842,2.6061,5.4501,1.0000,4.0000,2.0000,2qdt
6.1800,62.5925,1163.4943,2.2408,31.2539,1.8645,3.0000,1.0000,2qhm
7.3000,124.9906,2205.7263,4.4166,63.9429,4.3193,12.0000,4.0000,2qi1
2.7400,63.8769,1033.2657,5.0755,7.8521,8.5637,5.0000,6.0000,2qwb
4.8500,62.7792,1006.2430,6.7780,8.4686,9.2741,5.0000,5.0000,2qwd
7.4800,83.2595,1234.1335,7.5403,8.5450,11.6349,6.0000,4.0000,2qwe
2.0000,48.0211,434.9001,1.0023,17.1603,1.0415,6.0000,3.0000,2r58
9.3600,101.4321,1866.7615,4.8809,82.7868,4.2957,7.0000,3.0000,2r6w
9.4900,99.1846,1771.3794,3.4970,76.6979,4.0244,7.0000,2.0000,2r6y
9.0000,67.6204,1143.2850,13.8178,28.1468,8.1050,7.0000,2.0000,2rcx
3.6400,38.2272,495.7808,4.5484,0.0000,6.6035,1.0000,0.0000,2rk8
6.5200,83.6629,1098.9596,4.7154,21.8247,7.0405,9.0000,4.0000,2v3e
4.0900,134.1217,2000.1917,4.7686,40.6309,6.9397,29.0000,12.0000,2v88
4.1500,93.4240,1231.9323,3.9270,0.0000,5.1198,8.0000,2.0000,2vt3
4.4300,96.0681,1231.7067,7.7838,11.4147,9.7019,8.0000,2.0000,2we3
8.7000,101.2564,1659.3849,2.3274,50.3109,1.6275,5.0000,2.0000,2wgj
4.3100,101.2114,1757.1267,3.4938,14.9819,3.5664,18.0000,4.0000,2wkt
6.6600,88.4554,1120.5084,4.7258,20.6497,6.4113,1.0000,4.0000,2xj7
5.0700,82.2218,1074.8317,4.3927,13.1654,7.2070,2.0000,4.0000,2xm1
5.7700,68.0679,837.1676,2.7787,19.7818,5.4030,3.0000,0.0000,2xp7
3.9000,65.6566,693.4807,14.7120,12.2229,1.7991,3.0000,0.0000,2y5o
5.7000,79.8514,1168.9984,8.0011,12.6377,10.3170,5.0000,5.0000,2ya6
5.0900,97.1743,1695.3757,4.5573,30.6990,4.0335,5.0000,8.0000,2ygf
5.4800,97.8705,1641.7352,6.2234,0.0000,9.5061,6.0000,3.0000,2zkj
6.5400,72.9532,678.2802,5.9430,9.6095,9.2601,4.0000,1.0000,2zns
3.3000,152.4748,1628.5912,8.6499,2.6350,8.0543,11.0000,4.0000,3aaq
8.0500,122.1751,2130.3064,5.2249,19.4541,7.7615,32.0000,4.0000,3ag9
9.0900,193.6819,2934.0034,10.9057,19.8758,12.6911,44.0000,0.0000,3agm
4.3300,49.8858,659.1374,3.4220,0.0000,6.3286,9.0000,7.0000,3aya
5.6800,120.3339,1098.2183,6.3279,0.0000,7.5713,9.0000,1.0000,3b5j
8.0000,90.8195,1131.2070,2.7744,33.4356,0.6299,7.0000,2.0000,3b92
7.6200,108.9015,1578.4352,2.8155,64.4782,3.0412,2.0000,0.0000,3be9
7.9600,68.3880,1439.7004,1.8987,70.7247,0.9620,4.0000,0.0000,3bgq
3.4600,94.1027,744.6737,15.0805,24.1041,3.1017,2.0000,0.0000,3blu
8.7000,57.8962,923.1602,1.6962,45.4326,1.9673,2.0000,2.0000,3brn
3.6900,104.9084,1267.2473,3.7619,0.0000,5.1382,1.0000,1.0000,3clp
5.5700,126.9059,1832.2233,4.9563,9.3773,7.5593,7.0000,6.0000,3coz
7.8000,56.8261,718.1490,3.9369,2.7555,2.0000,2.0000,2.0000,3czv
8.4000,132.0646,1888.6903,5.6901,34.9230,5.3629,7.0000,5.0000,3d0e
5.7400,112.6917,2031.0182,7.0868,47.3525,2.7209,37.0000,2.0000,3d1f
2.9600,113.2804,1304.9757,5.5958,0.0000,6.2706,4.0000,3.0000,3dhv
5.7000,59.1452,1229.0461,11.1064,0.0000,10.9269,7.0000,2.0000,3dkj
5.2200,73.5733,977.9312,2.7285,41.7103,3.3202,1.0000,0.0000,3dne
7.7700,127.9330,1745.2521,4.0082,35.6488,6.9639,23.0000,4.0000,3dsz
8.0000,117.8450,1551.6082,3.0969,96.9159,4.3238,4.0000,3.0000,3e92
8.8500,129.5508,2091.9814,3.7210,84.3265,3.4140,5.0000,1.0000,3e93
7.1000,121.2712,1528.0345,7.2943,56.6673,4.9368,9.0000,1.0000,3ebi
8.9000,97.4562,1601.1488,12.2092,46.2850,9.4523,11.0000,1.0000,3egt
7.5200,71.0731,1258.8053,1.8869,24.3433,2.0922,2.0000,3.0000,3ekr
8.7000,123.2844,2099.3022,3.8196,50.8915,2.5989,9.0000,5.0000,3eqr
7.0900,123.5382,2514.6921,6.3285,62.7092,7.7673,25.0000,2.0000,3er3
4.1900,88.4877,1065.4044,5.9862,43.7607,5.1463,3.0000,1.0000,3f3a
4.7200,55.8757,710.8135,3.4741,28.7355,4.2064,3.0000,3.0000,3f6g
7.2300,55.9547,776.6885,9.8368,16.0318,1.6915,7.0000,5.0000,3f8e
4.5200,158.1515,1838.6693,6.9410,33.9991,8.0063,34.0000,4.0000,3fdt
5.6400,73.2639,1414.0996,15.5341,20.0135,8.8623,8.0000,1.0000,3fv7
5.3900,85.4577,1534.4326,14.8516,22.6214,9.1470,11.0000,2.0000,3fzc
4.8600,78.5698,1187.3928,4.3032,0.0000,8.0438,3.0000,5.0000,3g2i
4.7900,118.5420,1697.1619,4.1974,16.2203,7.2186,3.0000,4.0000,3g2k
6.4800,66.6996,653.1670,5.9538,0.0000,12.7449,4.0000,0.0000,3g3r
6.4700,125.4266,2002.9208,3.4096,76.3007,3.8697,6.0000,5.0000,3gcq
7.3300,63.7750,710.5082,3.4716,26.7204,5.6580,3.0000,3.0000,3gjd
5.7400,31.6857,554.8510,7.3858,0.0000,5.4496,6.0000,3.0000,3gpe
3.3000,26.4586,486.1021,2.4172,19.2505,0.0000,2.0000,0.0000,3hcm
