pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,nacttors,ninacttors,PDB
4.5500,101.6355,1916.9727,9.1990,0.0000,2.5738,8.0000,2.0000,3b2q
9.4200,89.5611,1196.4487,2.8712,8.1815,4.1447,3.0000,2.0000,3bgs
6.1500,27.4661,417.6407,12.2980,26.7622,0.8750,2.0000,0.0000,3bh3
5.6000,68.2278,1214.7332,2.8156,35.5781,1.3543,3.0000,2.0000,3bl1
7.5900,78.6601,1226.5278,14.3248,17.4812,6.8025,7.0000,2.0000,3bm6
5.7400,123.5246,1597.7244,5.2783,22.6483,6.4760,23.0000,8.0000,3bzi
3.9500,46.3758,537.4550,3.6866,27.2782,4.0741,3.0000,1.0000,3c0z
5.7000,80.5016,711.9193,2.4913,17.4081,2.9404,0.0000,1.0000,3c4h
7.6800,87.9099,1657.9347,2.0016,48.7030,3.4112,9.0000,0.0000,3c7q
7.8700,98.7230,1742.2537,4.5356,28.1992,7.4333,12.0000,4.0000,3ccw
7.6600,120.1513,1855.5043,4.8387,34.0349,3.3255,7.0000,1.0000,3cde
5.2700,115.1650,1587.9194,8.1121,77.9073,2.5063,7.0000,1.0000,3chp
4.0500,87.1834,1256.1017,4.5260,0.0000,4.7569,6.0000,18.0000,3ck7
3.8400,100.9473,1364.3701,4.2063,0.0000,5.3526,7.0000,21.0000,3ck8
8.0000,103.4504,1741.9025,3.1504,25.5709,3.5777,6.0000,1.0000,3co9
5.1600,81.4461,928.0125,3.9166,0.0000,4.2126,8.0000,3.0000,3ctr
6.3500,73.2596,997.6910,8.3259,0.0000,7.8675,1.0000,5.0000,3ctt
7.9200,107.6853,1631.1398,1.9949,96.0592,2.4624,6.0000,1.0000,3d7z
7.2400,167.6289,2180.5190,8.3573,36.0053,6.6078,4.0000,1.0000,3dpf
6.2300,117.1135,1701.1547,3.9105,56.6247,6.2197,7.0000,1.0000,3dv1
7.6600,123.0844,1864.6526,3.6560,66.2342,4.5365,6.0000,1.0000,3dv5
5.1500,9.7749,83.6202,0.3557,0.0000,1.3823,0.0000,0.0000,3e6k
7.5500,177.5502,2078.7429,10.0949,10.0976,10.8976,10.0000,5.0000,3e9h
3.1600,64.2190,787.4166,1.5440,16.1081,0.1581,2.0000,0.0000,3ecn
5.8900,98.6730,1470.2595,10.1072,0.0000,18.8969,12.0000,0.0000,3eeb
4.7400,84.3112,1224.0023,2.8260,33.6083,2.6722,3.0000,1.0000,3erk
1.7200,65.1229,983.0123,3.6206,2.0000,6.0467,4.0000,2.0000,3ern
4.6200,78.6126,1145.3927,2.8119,48.9007,2.3138,5.0000,0.0000,3exo
6.0200,88.9814,1052.9608,5.1043,34.8599,5.9337,3.0000,1.0000,3f3c
4.8500,36.2665,426.2923,1.9780,15.1518,1.9653,6.0000,2.0000,3f70
7.3900,83.1060,1497.4546,2.6521,20.9972,1.9493,7.0000,0.0000,3fqs
5.8000,76.4997,1509.3416,16.5382,24.6876,9.2836,10.0000,1.0000,3fyz
3.6000,42.2355,682.0377,4.3847,35.3163,4.5279,5.0000,2.0000,3g0i
4.0900,81.5921,1258.0909,3.5109,17.4997,6.8205,3.0000,4.0000,3g2n
6.8500,100.3427,1472.0466,4.6637,31.1227,2.4000,8.0000,0.0000,3g42
7.8000,107.4760,1732.9357,1.5900,70.1571,0.5860,5.0000,0.0000,3g8n
6.9000,99.9889,1164.3586,5.5349,18.0802,8.3957,4.0000,1.0000,3gbb
7.2500,117.6212,1849.4379,4.0958,62.1398,3.8784,6.0000,1.0000,3gcs
6.7800,134.0914,2139.9775,3.0547,83.6948,3.5610,6.0000,5.0000,3gcu
8.4900,113.6355,1752.4459,2.1190,69.9409,2.9628,5.0000,0.0000,3gfe
4.1000,33.9379,681.8345,0.4691,32.8732,0.0000,9.0000,2.0000,3gk1
2.7000,48.4194,901.3285,7.2184,18.1881,1.0357,2.0000,1.0000,3gsg
7.4800,123.7630,2207.7302,3.5831,86.5445,2.2597,13.0000,0.0000,3h0a
7.8900,108.7371,1987.4712,3.3433,39.5055,3.4158,7.0000,1.0000,3h59
8.3800,95.7518,1358.1224,4.0449,41.2037,3.2364,2.0000,1.0000,3hab
7.8000,107.4760,1732.9357,1.5900,70.1571,0.5860,5.0000,0.0000,3hq5
6.2200,76.2203,1074.1364,1.8367,54.3654,1.0000,2.0000,0.0000,3hvc
7.0000,31.3856,543.6139,2.9860,2.4219,5.5610,11.0000,6.0000,3hzy
8.5100,257.5022,3232.5396,7.7687,75.7008,9.2722,23.0000,7.0000,3i25
3.2200,47.3900,641.3456,3.7183,0.0000,7.3847,4.0000,8.0000,3i8t
4.0000,58.3877,1035.5779,5.5380,4.7009,8.7225,6.0000,6.0000,3ijh
7.9600,104.1358,1468.9991,2.8959,36.9456,1.7855,4.0000,2.0000,3iok
7.6000,104.1088,1537.8502,2.7756,71.2728,2.8102,6.0000,1.0000,3iph
5.4800,104.5652,1577.1483,5.0254,50.2573,2.5656,7.0000,4.0000,3iw6
9.0000,90.6715,1377.0306,2.2271,52.0306,3.5497,1.0000,1.0000,3jy9
4.4000,88.3974,946.2794,2.2595,21.1312,2.8013,17.0000,6.0000,3jzg
5.9100,69.8239,1201.1179,0.9683,69.9751,0.0000,2.0000,0.0000,3jzk
7.9000,147.2323,2282.9849,5.5722,55.4695,3.9617,9.0000,1.0000,3k22
2.9200,62.9514,827.4794,4.2018,0.0000,7.5522,5.0000,3.0000,3k8c
7.2200,74.7435,1260.5583,1.8487,30.0844,2.0461,1.0000,1.0000,3k99
8.1000,112.5436,1475.4211,3.0870,55.9492,2.9575,2.0000,0.0000,3kr8
8.9600,80.4070,1430.3615,1.8737,29.0019,1.5056,4.0000,0.0000,3krj
9.4200,64.8512,1322.0897,2.5853,30.0797,1.0000,5.0000,1.0000,3ksq
6.8200,116.0354,1613.6034,1.6755,50.1418,0.4513,10.0000,2.0000,3kwn
6.7800,38.6929,495.3109,1.9992,0.0000,2.8854,4.0000,3.0000,3kyf
7.4600,51.5776,777.0276,3.6132,0.0000,3.2758,4.0000,3.0000,3kyg
7.0000,104.0685,1616.0780,4.8241,53.1568,3.1681,6.0000,1.0000,3l38
6.7200,85.6735,1345.2263,5.3025,0.0000,6.7808,10.0000,8.0000,3l4v
4.5200,70.3166,1188.0779,2.4895,50.9581,0.9263,4.0000,1.0000,3lau
3.5200,119.8348,1790.9840,7.3196,0.0000,9.5364,7.0000,4.0000,3lcu
7.7000,80.2615,1366.9952,2.7741,43.7362,4.3707,3.0000,1.0000,3lhg
4.7000,98.4741,917.9656,4.6501,32.2534,6.7806,5.0000,3.0000,3lm1
5.6200,53.5335,745.1279,1.8065,4.4425,3.2204,4.0000,1.0000,3lpl
4.4300,71.1563,814.3730,5.2942,2.0000,8.7425,8.0000,7.0000,3m3e
3.6000,67.6193,835.8762,6.3784,2.0000,8.4511,8.0000,7.0000,3m3o
5.7300,105.7684,1269.5973,5.7006,0.0000,4.1478,6.0000,4.0000,3m3z
2.8400,39.7772,562.1830,6.0716,0.0000,6.8152,3.0000,0.0000,3moh
3.7200,85.9865,1302.4199,2.8588,39.2283,1.9835,6.0000,4.0000,3ms2
3.4700,104.0188,1632.3092,4.4817,5.1276,7.4706,5.0000,5.0000,3mtd
4.1900,44.3764,1129.0959,1.4597,25.8307,0.2201,2.0000,3.0000,3my5
7.8200,102.2598,1630.9114,4.5375,52.8238,2.5314,4.0000,1.0000,3n51
7.7000,163.9670,2193.9280,4.9980,81.8641,3.1783,12.0000,2.0000,3n7s
7.5500,67.7832,1074.2988,6.6481,21.2523,4.4281,12.0000,1.0000,3ni5
4.2300,57.8327,878.3189,2.8843,13.7085,4.3476,11.0000,2.0000,3nii
4.8900,59.5673,947.4173,3.1299,12.9711,4.6067,9.0000,1.0000,3nij
4.9100,85.4745,1157.6404,4.6311,16.1100,6.9164,16.0000,1.0000,3nin
7.5700,136.5305,1845.5663,3.0402,96.4242,3.7663,5.0000,1.0000,3nnv
7.1900,131.7823,1941.9303,5.7593,2.7588,7.0299,14.0000,16.0000,3nsn
3.4600,38.3117,689.9172,1.1098,23.2094,1.0531,0.0000,1.0000,3nuy
6.3000,100.9583,1807.1495,2.9052,37.4580,2.1198,5.0000,0.0000,3o23
7.2400,116.3043,1213.2198,2.3818,34.2851,1.6278,4.0000,0.0000,3o84
7.0300,157.0146,2217.2512,4.2154,76.5757,5.2982,16.0000,1.0000,3ohf
7.4300,112.8526,2239.8958,2.9075,92.4297,2.6159,6.0000,0.0000,3omm
6.1700,62.6501,1121.8447,2.4025,57.3352,2.3541,0.0000,1.0000,3owl
5.1100,46.7376,1298.5449,3.8513,51.0751,0.0000,2.0000,3.0000,3ozj
5.6400,125.9626,1777.9844,2.7878,77.7799,2.9449,5.0000,0.0000,3p79
6.2200,89.3727,923.6605,5.8347,7.9843,6.8086,1.0000,0.0000,3pd9
2.8200,52.4523,694.9867,1.6102,19.7954,1.7405,1.0000,1.0000,3ppr
8.2200,74.9711,1221.8137,3.5244,62.6495,1.0000,7.0000,0.0000,3pz4
5.6000,74.0460,1113.5924,0.6728,67.6011,0.5663,4.0000,0.0000,3qce
5.8900,81.5048,1469.1075,5.3060,52.0078,1.3813,4.0000,1.0000,3qgw
7.8000,83.4166,1406.6886,3.1092,50.1076,1.9225,4.0000,1.0000,3qgy
9.1000,159.6815,2354.5376,4.5459,77.8633,4.1608,7.0000,0.0000,3qri
5.0700,50.5976,819.2667,2.0068,38.2430,1.9162,1.0000,0.0000,3r00
6.9200,52.1435,869.9502,4.8786,1.8208,7.8411,5.0000,1.0000,3r0i
5.6300,75.2608,947.8447,3.3532,46.5879,1.6729,4.0000,0.0000,3rf5
4.7700,51.6397,892.8984,1.4725,32.4994,1.6789,1.0000,0.0000,3rm9
8.5200,119.8481,1970.8881,3.1183,78.2024,3.4525,6.0000,0.0000,3sfc
6.6600,65.0085,1135.4175,4.0571,19.4414,6.3260,25.0000,2.0000,3shv
6.8200,41.5309,910.0727,2.5560,0.0000,3.5463,9.0000,4.0000,3t5i
9.1700,137.8831,2476.6775,4.2036,111.3157,6.2390,12.0000,3.0000,4phv
4.3200,55.3575,876.7377,3.6516,1.8685,4.2495,4.0000,2.0000,4rsk
6.9000,71.7571,993.4565,21.7837,4.9459,2.7844,4.0000,1.0000,4vgc
7.7700,144.5715,2293.3350,8.5110,52.9646,7.5067,10.0000,1.0000,5apr
4.7000,78.1615,991.6185,14.0994,5.1570,4.3040,5.0000,1.0000,6gch
7.3000,91.8297,1224.6709,12.7761,22.4294,7.8052,9.0000,3.0000,6lpr
4.4000,102.1286,1878.6342,3.4714,36.4380,4.7622,12.0000,2.0000,7kme
7.7000,68.5984,1084.6880,3.7860,8.3714,4.8385,2.0000,0.0000,1uou
6.2000,97.3987,1349.5104,5.1592,38.7136,2.5654,3.0000,2.0000,2aj8
2.0000,16.3580,207.1729,0.8812,11.6797,0.7926,1.0000,1.0000,2bmv
6.8100,142.6949,2181.7778,7.2334,34.1631,9.3349,13.0000,1.0000,2f3e
3.3600,50.8640,849.8173,5.4439,0.0000,6.2448,4.0000,0.0000,2pvv
5.5100,110.2145,1496.2340,1.5652,46.3540,0.0000,5.0000,0.0000,2uym
4.9600,69.6642,890.4183,3.9306,12.6710,5.7452,2.0000,3.0000,2xsb
3.8100,60.7963,857.2370,9.2253,6.6917,1.3238,1.0000,1.0000,3ai8
7.3700,82.9080,911.4508,5.4582,16.9254,8.1324,3.0000,2.0000,3dp4
7.7000,105.1772,1509.4004,8.0942,0.0000,5.7799,3.0000,4.0000,3ewc
8.2800,129.6041,1753.8087,4.1918,35.1015,1.3366,6.0000,0.0000,3nw7
7.3100,111.8306,1892.5460,1.9648,68.2863,1.5695,2.0000,0.0000,3vhu
5.7000,123.8983,1883.1732,271.7507,49.0411,9.9570,11.0000,3.0000,1a46
5.6000,23.1854,843.5966,1.5697,36.1424,0.0000,1.0000,1.0000,1e06
7.7200,69.4014,678.8798,4.6076,4.2577,7.9503,1.0000,3.0000,1oif
6.5000,86.6055,2026.3400,1.3183,50.7934,0.0000,8.0000,6.0000,1xa5
6.0300,95.7700,1582.2671,3.3403,69.1868,4.1376,19.0000,2.0000,2ce9
6.9600,90.7924,1751.3214,6.3612,50.2601,4.9463,5.0000,1.0000,2e93
4.4700,115.9373,1400.8817,5.6959,51.7032,9.5773,9.0000,0.0000,2f70
6.6000,77.4021,1205.7223,4.2690,38.3350,3.1564,3.0000,1.0000,2gg5
3.2000,57.2162,777.4161,6.5776,17.8501,7.1947,2.0000,0.0000,2w0x
5.2700,59.0712,1137.8596,5.8883,38.3322,1.7617,3.0000,4.0000,2x7u
5.3500,72.2856,1258.1385,2.9161,50.8073,1.8122,1.0000,1.0000,2xyu
7.5600,112.2933,1936.4801,5.8338,45.8123,9.2320,12.0000,5.0000,3cct
7.7700,141.8785,2124.8516,4.1292,66.2077,4.0779,8.0000,1.0000,3k5c
5.4100,321.5210,4587.5518,14.3773,143.1656,18.2173,30.0000,3.0000,3tjh
3.1000,84.3287,698.9051,3.7963,0.0000,0.0000,0.0000,0.0000,1pu8
4.9200,81.3666,1352.4508,10.5186,25.5868,9.0495,12.0000,3.0000,2ggb
8.4000,112.3636,1776.2856,4.3224,55.2526,5.0129,8.0000,0.0000,2pe2
7.5500,82.6638,1434.2719,3.1308,72.0367,2.8762,5.0000,1.0000,2xj1
5.5700,70.8116,1192.9199,10.5807,43.4206,8.9672,12.0000,1.0000,2z52
4.1200,108.0177,1751.0259,5.8559,27.6856,2.2027,7.0000,1.0000,3ivc
5.3000,138.8083,1609.1412,4.4317,55.4057,3.3584,6.0000,0.0000,3jzf
7.2200,51.4750,819.6810,4.5944,16.5422,3.7617,1.0000,1.0000,3pcj
6.7000,52.3167,814.8829,3.8814,20.7195,3.8009,1.0000,1.0000,3pck
6.5700,74.8891,1027.2753,12.4027,16.8096,7.7335,6.0000,3.0000,5lpr
4.9200,97.0833,1309.3529,6.2238,5.8396,6.4640,9.0000,4.0000,1jqy
4.8500,100.4180,2085.6677,5.7803,51.7876,3.6554,19.0000,3.0000,1qji
7.2800,95.1039,991.6351,8.6551,0.0000,8.3620,1.0000,4.0000,2ceq
6.5900,51.4927,882.3951,5.8509,0.0000,6.6112,4.0000,1.0000,2e91
8.3000,69.5444,1226.1008,1.9383,42.1535,3.4127,3.0000,0.0000,2pe1
9.0300,112.5696,1659.3666,16.2918,9.8462,11.0734,17.0000,1.0000,2ql9
7.5100,85.2467,1375.3641,2.8534,43.5343,0.6922,4.0000,1.0000,2uw5
2.1200,113.7689,1481.0815,8.9302,4.1173,7.6238,7.0000,3.0000,2w8w
6.9200,84.7767,1359.3903,2.0995,48.1935,3.1490,4.0000,0.0000,3e7o
4.7500,80.8988,1042.7698,4.1100,0.0000,8.2277,3.0000,5.0000,3g2j
4.7100,52.1315,1048.9829,1.5122,51.7165,1.0000,2.0000,0.0000,3gwu
8.1200,170.9287,2395.6592,8.0721,6.9614,10.0377,23.0000,5.0000,3hiv
7.5700,46.1011,613.7565,9.2029,21.1834,5.5036,1.0000,2.0000,3ixg
4.9600,75.2321,995.4554,5.7056,5.2856,9.4575,6.0000,3.0000,3mmr
6.8700,128.9463,1749.6545,6.2866,39.5228,1.7101,18.0000,5.0000,3mo5
5.0800,88.6312,1450.6774,3.0169,40.2677,2.3352,5.0000,0.0000,3nw5
9.8000,58.1747,1102.6326,3.7003,23.4456,3.4910,2.0000,3.0000,1bnt
9.7000,60.3423,1079.4382,3.2309,9.1972,3.2881,3.0000,2.0000,1bnu
6.1500,30.7130,857.0850,2.8417,50.7464,0.0000,9.0000,0.0000,1e02
7.2500,94.7038,1984.8713,1.9928,90.0247,0.8961,9.0000,0.0000,1ezf
9.1000,129.9632,1917.0380,2.8977,96.9027,2.7618,13.0000,0.0000,1h22
8.3500,132.4084,2005.0228,3.0526,112.5265,2.9168,15.0000,0.0000,1h23
6.5900,148.3365,2462.0000,6.0891,65.3615,9.2529,20.0000,4.0000,1izi
8.7000,91.0053,1213.7037,3.0855,104.1776,3.6479,0.0000,3.0000,1jgl
5.7700,46.8966,674.8587,11.5330,11.5305,5.7062,2.0000,2.0000,1kds
6.7000,53.7071,820.5024,13.6181,30.7081,7.4850,3.0000,4.0000,1ke3
8.8900,222.4319,3186.8948,11.5080,89.8851,13.4752,33.0000,5.0000,1lek
5.6000,72.7629,1092.1393,3.1797,25.7791,2.0947,4.0000,0.0000,1lev
7.5700,104.8654,1959.4351,8.4331,120.5111,1.9746,11.0000,12.0000,1m13
11.3000,141.4829,1887.0474,9.4122,0.0000,16.3202,8.0000,2.0000,1mau
7.1900,88.4913,1320.3680,5.7606,0.0000,8.8816,5.0000,2.0000,1me7
7.7000,92.3608,933.4542,6.2422,0.0000,10.2804,3.0000,1.0000,1mm6
6.2800,101.0005,950.9489,6.2294,4.3667,9.9135,3.0000,1.0000,1mqg
8.5200,137.0292,1587.7219,2.5089,39.2941,0.8963,6.0000,1.0000,1nfx
5.3200,78.1050,740.1810,5.0494,0.0000,9.1568,1.0000,4.0000,1oim
6.7700,118.2748,1651.7009,7.7283,46.2898,10.1900,16.0000,2.0000,1ony
8.1900,85.3539,1161.4215,13.4978,19.3381,8.1564,7.0000,3.0000,1p03
8.7400,154.6542,1673.8082,8.6890,77.1041,11.8093,17.0000,0.0000,1pxh
5.9200,62.4978,901.2923,4.9964,0.0000,7.7156,8.0000,10.0000,1ule
5.6000,58.2565,626.7993,2.8005,0.0000,2.8470,0.0000,0.0000,1vfn
7.2300,119.2838,1853.7142,5.7561,60.5583,3.1529,6.0000,1.0000,1y91
8.0000,110.1663,1921.6150,3.0246,98.0478,2.8358,5.0000,0.0000,1yhs
2.7000,53.8003,477.3559,15.2410,43.4118,2.7655,3.0000,0.0000,1ylv
3.7000,99.5203,906.4200,4.3508,125.7291,0.0000,0.0000,1.0000,2bjm
7.2500,95.5863,973.4213,8.0611,0.0000,8.7953,1.0000,4.0000,2ces
8.8200,200.6989,1916.5427,7.2238,170.5454,0.0000,9.0000,0.0000,2ckm
3.8700,97.0585,1092.2830,5.7162,51.4723,3.9054,5.0000,0.0000,2f6y
7.2000,122.7527,1566.0441,3.8836,79.8394,2.7221,4.0000,1.0000,2g8n
5.9200,46.3259,622.4092,2.7894,0.4976,5.5583,1.0000,3.0000,2g9v
4.3400,42.1077,659.5659,0.2005,6.9109,0.0000,4.0000,4.0000,2ha5
8.1800,93.2035,1271.7975,4.4448,29.5662,3.5799,4.0000,1.0000,2iiv
6.7700,114.2837,1674.0027,3.5348,29.7550,2.8551,10.0000,0.0000,2jdt
3.8500,128.2718,1594.3987,8.3037,0.0000,10.2571,8.0000,2.0000,2vhq
1.3500,65.4390,737.2178,7.0638,0.0000,8.7626,3.0000,1.0000,2vl1
8.5200,97.1222,1540.7295,7.3446,34.8169,1.1070,4.0000,0.0000,2vtp
8.7000,109.4144,1771.0862,5.1044,34.0537,3.6817,6.0000,0.0000,2w17
7.2800,78.2993,1435.5100,3.0605,27.0319,2.9056,3.0000,0.0000,2w1h
5.4200,100.7654,1785.4729,5.5068,46.6027,3.3717,41.0000,4.0000,2wa8
3.4300,46.6217,442.4734,11.0945,8.8382,6.4767,3.0000,0.0000,2wig
5.9900,134.4710,1610.4894,9.5311,51.1966,12.2480,9.0000,6.0000,2xv1
6.8200,185.9910,2849.9441,10.5494,66.8642,6.7549,17.0000,1.0000,2xyd
2.8200,50.7151,647.1893,4.8958,12.7564,6.1682,4.0000,1.0000,2yc0
5.2200,63.5389,779.5029,4.8920,23.9349,6.8688,1.0000,5.0000,2zxd
5.6800,167.1752,2264.6243,8.4759,55.7503,11.6401,37.0000,4.0000,3al3
8.2000,69.1930,1211.7288,2.0274,23.3453,1.8810,7.0000,0.0000,3cjf
4.2800,47.2466,748.8360,3.9638,29.3461,1.8937,10.0000,3.0000,3cr4
5.3500,6.0289,77.4390,0.1073,0.0000,0.7429,0.0000,0.0000,3e9b
2.5200,132.1596,1772.1593,11.2982,39.2250,8.5045,7.0000,1.0000,3fq7
3.2100,80.4748,1099.1206,4.2834,62.7810,1.0000,3.0000,1.0000,3fty
3.7700,128.3983,1546.7931,5.8252,77.9869,1.3117,6.0000,1.0000,3fum
7.2100,103.1419,1851.1056,4.0122,31.2356,3.2640,7.0000,1.0000,3gyn
6.5400,127.8102,1547.0715,9.6155,91.8521,3.0849,10.0000,3.0000,3hii
6.1700,97.3984,1395.0404,1.3705,64.7519,1.1131,5.0000,0.0000,3hp2
6.7000,51.2802,1205.8499,6.7708,8.0790,10.4011,11.0000,7.0000,3hzk
7.2600,159.3840,2114.7329,10.0525,35.4609,10.5803,24.0000,2.0000,3ifo
8.0000,101.3160,1488.3959,5.8047,48.8240,2.7457,4.0000,2.0000,3l8x
6.2200,96.9938,1429.6499,5.6489,0.0000,7.0206,10.0000,8.0000,3lpp
5.9600,91.4885,1240.5258,13.1788,21.8232,8.1040,9.0000,3.0000,3lpr
10.5900,124.8320,2066.8103,4.3226,50.8251,5.5936,12.0000,4.0000,3lzv
9.8200,150.2585,1782.3632,3.4182,88.1550,3.7514,7.0000,2.0000,3m36
6.0500,53.7329,811.6620,6.5808,25.7261,4.0000,1.0000,1.0000,3pcf
4.1800,83.3230,937.1705,2.5723,43.0458,3.0000,4.0000,1.0000,3q2j
5.7200,66.3288,1278.1835,1.0555,32.5856,1.2756,2.0000,0.0000,3tku
10.3300,68.8925,1396.2152,0.8316,80.6955,0.4555,3.0000,2.0000,4std
8.4000,160.6910,2163.6409,3.4602,118.1206,1.8581,10.0000,1.0000,1w4l
8.6000,145.7682,1690.7686,8.5604,101.6863,2.1069,10.0000,0.0000,3fhe
6.1900,76.6325,1555.6295,6.1419,65.7912,4.2562,4.0000,0.0000,3fr4
6.2500,118.2101,1819.7672,5.7677,37.0675,7.5051,12.0000,0.0000,3q5h
7.1000,79.5532,1373.9480,3.7610,30.0440,4.2746,4.0000,1.0000,3s7l
7.5200,119.9779,1764.6460,6.4179,25.5786,4.3680,10.0000,0.0000,1z5m
6.6600,138.8329,1793.4772,2.8189,78.3188,0.7864,11.0000,1.0000,2c8x
6.0800,129.6780,2066.6084,7.4889,58.1686,7.8522,12.0000,2.0000,3bkk
7.3500,131.1754,2149.7280,5.0681,64.6430,4.1030,7.0000,1.0000,3c1x
9.6200,162.8251,2309.3896,5.3119,76.1618,2.9882,13.0000,1.0000,3oad
7.9600,114.1092,1625.2081,4.2082,41.9980,5.8715,10.0000,1.0000,1nzq
8.0000,72.4865,1507.4784,4.8295,66.0900,5.0192,6.0000,1.0000,2e94
6.6400,74.4503,1242.9606,2.8380,37.9791,1.3774,3.0000,1.0000,2wi6
6.1700,141.0593,2237.2812,8.1618,62.3489,7.5986,12.0000,2.0000,3bkl
6.6600,114.8479,1511.4318,1.9531,41.2224,1.5995,8.0000,1.0000,3iej
3.3000,65.0718,803.3173,2.2457,42.8782,1.9304,2.0000,1.0000,3n1v
7.6000,82.1711,1388.5234,2.1659,50.5734,0.9106,5.0000,0.0000,1xlx
3.3000,73.1577,815.0667,2.4461,24.9122,0.0000,2.0000,1.0000,2aqb
5.4000,87.5878,1184.6312,3.1455,47.8518,1.0216,4.0000,2.0000,2i80
7.3200,111.0871,1270.2588,8.6083,4.1348,9.1248,4.0000,5.0000,2j7e
9.7000,73.8960,1036.1891,9.1874,4.6478,8.9434,6.0000,0.0000,2jbj
4.1000,60.7705,853.5259,1.9262,39.0879,0.0000,1.0000,0.0000,2uw3
9.9200,81.4035,918.7899,6.3289,0.0000,7.5056,6.0000,2.0000,2vnp
6.8500,80.5269,1454.9539,5.2192,31.5026,1.0470,4.0000,0.0000,2vto
3.3800,82.3290,1408.2208,6.4136,101.0905,0.1152,13.0000,1.0000,3a73
8.1900,143.7902,1603.0770,3.3189,32.3240,1.5568,4.0000,1.0000,3hpt
7.3000,152.6754,2109.9773,3.2950,97.0933,2.1790,8.0000,1.0000,3i6z
3.2000,43.2236,665.7466,4.1952,31.0809,0.5128,1.0000,0.0000,3kab
3.6600,56.1359,764.4436,4.6205,0.0000,8.4796,8.0000,8.0000,3oy8
2.4000,50.2890,717.9618,4.7184,29.7197,2.1697,1.0000,1.0000,3pcb
9.3300,128.6846,1839.9922,6.4420,43.5200,7.5944,12.0000,0.0000,3q4b
6.9200,45.8166,1054.8195,1.6775,64.5071,0.0000,4.0000,3.0000,3r1v
4.2300,24.4392,957.8041,0.1215,23.8288,0.0000,4.0000,5.0000,3zqe
6.4000,111.8976,1374.5138,5.2593,35.4061,7.0350,13.0000,1.0000,10gs
6.4000,53.2270,819.8240,3.1903,34.5300,2.6029,17.0000,0.0000,1a07
5.6200,85.7255,1250.6732,3.4858,32.6792,5.4494,19.0000,3.0000,1a08
6.4000,85.0644,1159.9365,5.5878,30.1372,7.6279,19.0000,3.0000,1a1b
6.0000,83.0550,1184.0804,5.3453,29.5745,8.2710,14.0000,2.0000,1a1e
8.4000,96.9439,1268.4447,5.8374,8.5905,9.4927,6.0000,3.0000,1a4g
8.6200,151.9428,1968.5751,335.2421,40.1998,14.2937,10.0000,2.0000,1a61
5.7000,54.5830,456.2386,2.5660,27.1777,3.0362,3.0000,2.0000,1a99
4.8200,46.0274,1230.5140,0.6026,46.5698,0.0000,6.0000,1.0000,1aid
5.3200,61.3777,836.8811,4.3516,48.9625,4.9513,9.0000,1.0000,1al8
6.0500,119.6706,1663.2471,4.8194,26.3311,8.0751,15.0000,3.0000,1aq7
6.0100,113.0953,2093.2959,15.6569,38.7399,5.5945,12.0000,7.0000,1awf
9.1500,157.0196,1921.7570,18.8341,46.8688,6.1663,18.0000,1.0000,1ayu
7.2800,148.5301,1983.6722,7.3724,47.8410,10.4082,15.0000,3.0000,1b40
4.0100,58.8612,551.6726,3.8180,0.0000,0.0000,0.0000,1.0000,1b42
9.8900,63.5417,1043.3262,5.6959,23.7744,3.0663,3.0000,2.0000,1bn3
1.8200,54.9023,610.7929,2.2715,6.6087,3.1695,1.0000,1.0000,1bra
6.3300,85.0764,1087.5642,3.1706,41.5915,5.3077,6.0000,1.0000,1c8v
6.5200,127.0032,1641.5857,5.6945,62.4617,5.0545,12.0000,1.0000,1ct8
4.5200,88.4950,1302.8682,4.1460,7.5808,5.7721,2.0000,3.0000,1ctt
3.6000,73.2721,797.9890,3.9691,0.0000,5.2933,5.0000,2.0000,1d1p
6.0000,78.2185,1314.7697,6.1134,43.2255,3.9553,4.0000,1.0000,1di8
6.5400,144.9643,2097.6199,10.9071,20.9730,8.2280,11.0000,6.0000,1drv
8.2200,93.0098,1010.3241,1.6408,42.1997,1.4945,3.0000,1.0000,1efy
8.2200,168.7566,2025.8654,6.4302,68.4781,3.6917,11.0000,0.0000,1em6
2.2600,53.7313,482.9258,11.3842,0.0000,3.7717,2.0000,0.0000,1ew8
9.0500,167.2810,1654.1711,7.9797,101.5441,6.4351,10.0000,4.0000,1ezq
7.1500,112.3683,1936.4059,4.2056,27.8756,7.4185,21.0000,6.0000,1fch
7.0000,85.5698,1230.9664,1.5532,59.1728,1.7966,0.0000,2.0000,1fki
5.1800,52.2516,643.0085,6.6396,14.4639,4.1758,3.0000,3.0000,1ft7
7.2200,87.5166,1298.1194,5.3037,43.4422,3.4181,4.0000,1.0000,1fvt
3.7200,42.8340,770.4806,4.6408,2.4921,3.3035,9.0000,8.0000,1fwv
6.6000,143.9083,1557.3912,11.2444,56.7317,9.5574,19.0000,1.0000,1g7g
5.3000,157.2470,1665.4561,16.8623,29.5403,8.6233,4.0000,4.0000,1g9d
2.7000,53.5925,905.8588,2.7804,0.0000,5.8334,3.0000,9.0000,1gym
3.7000,120.5877,1574.0295,3.0626,0.0000,5.5439,8.0000,2.0000,1gz4
9.0000,127.4805,2383.7002,21.3482,74.6023,7.6787,19.0000,2.0000,1hef
