pbindaff,nha,mwt,PDB
9.27,45,572.458,1sdt
9.27,25,435.126,3b65
9.28,21,261.198,1xow
9.28,28,407.736,830c
9.29,37,488.396,2ayr
9.30,54,724.642,1bv7
9.30,33,446.366,1udt
9.30,56,770.086,2yxj
9.30,48,629.446,4er2
9.31,22,351.374,1bn4
9.32,51,658.488,2aqu
9.34,21,335.374,1bn1
9.36,35,461.394,2r6w
9.36,23,304.196,2z4b
9.37,30,423.786,2p95
9.40,46,596.428,1ebz
9.40,57,737.474,1fkf
9.40,33,425.33,1ksn
9.40,42,532.402,1met
9.40,27,362.318,1pme
9.40,22,273.208,1sqn
9.40,30,375.294,2o4r
9.40,29,418.748,2w26
9.42,45,572.458,1hsh
9.42,19,253.2,3bgs
9.44,21,298.254,1g1d
9.44,38,510.406,3c1k
9.47,42,532.402,1qbs
9.48,35,443.344,1xjd
9.49,22,354.382,1bnq
9.49,33,437.374,2r6y
9.51,46,570.446,1hvr
9.51,19,253.2,2p4s
9.52,66,876.59,1m4h
9.52,35,453.33,1re8
9.52,25,312.246,2bys
9.52,45,609.47,2g94
9.52,29,363.278,2gvj
9.52,48,629.446,3fv3
9.52,24,347.638,3g0w
9.54,22,317.254,1g52
9.54,21,266.196,2pog
9.55,40,506.418,1dmp
9.55,28,369.244,1ws1
9.55,24,306.216,2jj3
9.57,29,379.28,1o86
9.57,40,542.386,2z4o
9.64,26,353.314,1if8
9.68,23,315.32,3dp9
9.70,22,371.434,1bnu
9.70,16,230.206,1df8
9.70,48,618.448,1eby
9.70,65,837.544,1fkb
9.70,37,494.412,1mrw
9.70,14,215.03,2jbj
9.70,35,535.918,2vh6
9.72,38,512.352,1z6e
9.72,21,266.196,2i0g
9.72,34,481.398,3elm
9.74,53,697.476,1nh0
9.74,40,538.396,3dk1
9.74,35,446.342,3e8r
9.77,38,514.402,3ggu
9.77,28,407.736,456c
9.80,24,379.384,1bnt
9.82,22,329.122,1pvn
9.82,51,662.494,1zsr
9.85,20,317.518,2std
9.89,23,362.376,1bn3
9.89,21,281.666,1e66
9.89,33,437.32,2drc
9.92,49,627.496,1hxb
9.92,51,662.494,1zsf
9.92,14,236.998,2vnp
9.95,58,742.568,1hvl
9.96,38,507.35,1fjs
10.00,23,362.376,1bnn
10.00,44,595.342,1bxo
10.00,45,577.42,1d4h
10.00,56,722.528,1ec2
10.00,25,321.208,1flr
10.00,48,684.436,1gar
10.00,37,480.322,1igj
10.00,35,446.394,2zo3
10.00,42,565.424,3h5b
10.05,24,407.994,1n4k
10.05,36,481.828,1nm6
10.07,45,572.458,1sdu
10.10,35,492.178,1sr7
10.10,30,375.294,2o4j
10.10,34,436.316,2p16
10.11,20,285.296,1y6r
10.17,36,488.274,4tmn
10.20,37,513.464,2qi3
10.21,37,494.386,2qi7
10.22,23,642.892,1xzx
10.24,43,563.474,1qbu
10.25,19,259.206,1rr6
10.30,48,610.478,1c70
10.30,58,742.568,1hvs
10.33,20,327.076,4std
10.35,44,590.426,3i6o
10.37,36,557.3,1c4u
10.39,41,542.452,1kzk
10.44,39,537.484,2qi4
10.46,51,658.488,2o4k
10.48,41,542.452,1msm
10.49,28,357.268,5std
10.51,46,584.442,2o4s
10.52,20,275.232,1b8n
10.52,26,353.314,1if7
10.52,27,348.246,1n46
10.52,38,514.402,2f81
10.55,19,259.206,1g2o
10.57,54,724.642,1qbr
10.57,38,525.474,2qi6
10.59,38,514.376,3djk
10.62,62,786.618,1qbt
10.64,19,259.206,1b8o
10.66,60,780.568,1dif
10.68,37,482.328,3cs7
10.70,56,763.63,2pk5
10.72,42,571.416,2o4p
10.72,20,317.518,7std
10.80,39,497.4,1c4v
10.82,50,676.602,1hxw
10.85,40,551.494,2qi5
10.85,39,526.386,3i7e
10.89,54,731.63,2pk6
10.92,58,742.568,1hvi
10.96,58,742.568,1hvk
10.96,26,375.188,1m7y
11.05,22,331.112,1dqx
11.05,50,621.54,1q84
11.06,22,331.112,1eix
11.06,22,331.112,1lor
11.06,22,331.112,1x1z
11.10,42,571.416,1d4y
11.11,28,345.288,3std
11.15,36,550.716,1mq6
11.20,39,526.386,2i4v
11.26,46,630.552,1hpx
11.30,43,550.402,1pro
11.30,46,584.442,2q5k
11.35,39,523.404,2hb3
11.40,57,725.56,1hvj
11.40,45,600.446,2i0a
11.42,48,629.446,1lyb
11.52,33,453.226,6cpa
11.57,39,526.386,2i4u
11.59,49,681.406,2i4w
11.68,45,633.366,2i4d
11.70,20,279.29,1y6q
11.72,49,681.406,2i4x
11.80,17,282.186,1duv
11.85,37,537.216,1sl3
11.92,17,237.15,1ctu
